object_id,raj2000,dej2000,uv,vg,gr,ri,iz
5425715,343.826545,-6.307101,0.07600021,-0.29199982,-0.28100014,-0.4489994,0.07500076
5444938,343.520779,-4.044853,0.43899918,0.016000748,-0.20100021,-0.41699982,-0.065000534
5519232,345.206383,-1.656614,-0.043999672,-0.09600067,-0.29699993,-0.41100025,-0.2709999
5541986,346.555524,-11.666623,0.2539997,0.038000107,-0.26000023,-0.4499998,-0.1079998
5669249,354.425777,-10.695724,-0.20199966,0.44199944,-0.20899963,-0.46500015,-0.2139988
5700300,358.926252,-11.432368,-0.11299896,0.02999878,-0.23799896,-0.47400093,-0.2709999
5741677,359.607772,-10.570413,-0.072999954,0.063999176,-0.27499962,-0.42900085,-0.28899956
5802097,351.970065,-6.232048,0.041000366,-0.036999702,-0.28499985,-0.4140005,-0.31299973
5876606,349.380719,-0.26822,-0.062000275,0.046998978,-0.2649994,-0.41699982,-0.32900047
5920601,356.754708,-5.652834,0.27300072,-0.0069999695,-0.22300148,-0.46499825,-0.16400146
6193909,12.389854,-37.593783,0.12199974,-0.20999908,-0.21100044,-0.45800018,-0.22299957
6231797,19.839279,-40.448141,-0.43400002,0.1760006,-0.27799988,-0.4050007,-0.40999985
6258529,21.693102,-40.246685,0.20600128,-0.1400013,-0.1609993,-0.45499992,-0.10000038
6276156,25.713185,-38.98489,-0.05600071,-9.994507E-4,-0.29500008,-0.41800022,-0.3000002
6287000,14.45953,-39.184601,-0.03999901,0.09700012,-0.25500107,-0.40799904,-0.15299988
6419765,0.217382,-32.932996,0.040000916,0.01199913,-0.10199928,-0.6190014,-0.22599983
6421806,0.636182,-32.19696,-0.15399933,0.027999878,-0.25300026,-0.4279995,-0.27300072
6497366,1.783073,-31.227026,-0.041000366,-0.10000038,-0.19099998,-0.43899918,-0.1970005
6506717,1.246631,-29.70048,-0.031999588,0.5279999,-0.22299957,-0.41200066,-0.12100029
6566916,8.707795,-31.497932,-0.1069994,-0.31599998,-0.15399933,-0.6310005,-0.14599991
6605814,8.657765,-27.472421,-0.09399986,0.0059986115,-0.29399872,-0.48400116,-0.31200027
6628159,13.202587,-26.554792,0.44799995,-0.16200066,-0.14699936,-0.53100014,-0.26600075
6628310,13.302029,-26.550887,0.2989998,0.038999557,-0.23799896,-0.49300003,0.12199974
6673887,19.50236,-31.358921,-0.042999268,0.07900047,-0.2650013,-0.41599846,0.11400032
6769598,19.523809,-25.508463,0.099998474,0.19000053,-0.17300034,-0.51199913,-0.13199997
6783242,25.070111,-28.881557,-0.020999908,-0.038000107,-0.28700066,-0.43899918,-0.23999977
6787919,24.810397,-27.7228,0.0089998245,-0.29900074,-0.28499985,-0.46899986,-0.31099892
6797197,23.287981,-27.095891,-0.08200073,-0.013999939,-0.25600052,-0.42199898,-0.2860012
6871456,36.316933,-37.683799,-0.14999962,0.02199936,-0.2139988,-0.40400124,-0.49399948
6942320,35.642375,-35.189523,0.11199951,-0.06499958,-0.2890005,-0.4300003,-0.28399944
6956454,33.695655,-33.006346,-0.19000053,-0.034999847,-0.16399956,-0.5680008,-0.20199966
6966821,37.673815,-38.207542,0.0,-0.15100098,-0.14999962,-0.7730007,0.24600029
6973534,39.4405,-37.337845,-0.12700081,0.14699936,-0.06499863,-0.47100067,-0.13500023
7055064,43.654799,-34.833117,-0.007000923,0.2130003,-0.24600029,-0.44199944,-0.22999954
7112416,37.112998,-32.710281,-0.06400013,0.0089998245,-0.27699947,-0.41200066,-0.32099915
7120326,39.905691,-31.825505,-0.09200096,-0.020999908,-0.19999886,-0.46700096,-0.19099998
7365825,44.959754,-25.84658,0.054000854,0.073999405,-0.17199898,-0.45200157,-0.13899994
7445165,2.910728,-25.347613,0.11800003,-0.2140007,-0.057998657,-0.4130001,0.10099983
7465467,4.126141,-24.769211,-0.19199944,0.20899963,-0.27799988,-0.55399895,-0.13199997
7468465,4.051865,-23.83501,-0.013999939,0.10400009,-0.25,-0.40299988,-0.29600048
7488338,0.210351,-20.8587,0.034000397,0.09700012,-0.21100044,-0.414999,-0.22800064
7502917,6.469061,-22.825709,0.18799973,0.0020008087,-0.20899963,-0.4869995,-0.1970005
7782945,19.042413,-24.249418,-0.13599968,-0.36100006,-0.26000023,-0.61100006,0.048000336
7809462,17.907427,-22.422828,0.3920002,-0.14799881,-0.24600029,-0.45600128,-0.078998566
7851715,26.48175,-22.118367,-0.02699852,0.20199966,-0.17000008,-0.41500092,-0.355999
7861428,20.840693,-20.561289,0.26399994,-0.055999756,-0.24899864,-0.43600082,-0.09300041
7866379,22.914139,-20.332916,-0.03600025,0.055999756,-0.25199986,-0.41800022,-0.27400017
7931859,16.342283,-13.986179,-0.029999733,0.08299923,-0.27499962,-0.42099953,-0.3070011
7945102,18.290922,-13.659734,-0.09999943,-0.011000633,-0.27499962,-0.5420008,-0.18799973
7975838,25.58236,-16.564711,-0.12000084,0.3920002,-0.045999527,-0.47200012,0.11699867
8046275,3.763461,-10.795729,0.6000004,0.67499924,-0.11000061,-0.4279995,-0.21800041
8083606,3.627241,-10.458151,0.020000458,-0.24900055,-0.26200104,-0.5889988,-0.062999725
8240984,6.507882,-6.784157,0.27700043,-0.16399956,-0.22700119,-0.41399956,-0.25699997
8264163,1.514723,-2.169631,-0.0020008087,0.09900093,-0.21700096,-0.4069996,-9.994507E-4
8297894,6.92363,-3.016246,-0.08199978,0.0069999695,-0.21999931,-0.4260006,-0.3540001
8315766,5.85006,-0.498066,-0.02199936,-0.11800003,-0.29800034,-0.45300007,-0.2840004
8440875,15.567022,-10.251145,0.0069999695,0.13100052,-0.1779995,-0.43300056,-0.28300095
8482302,15.488514,-7.041364,0.16900063,-0.22399902,-0.17700005,-0.4430008,-0.2709999
8489627,18.572511,-9.326276,0.09700012,0.0030002594,-0.13899994,-0.61300087,0.28700066
8591645,14.502225,-3.515772,0.0069999695,0.069999695,-0.10299873,-0.578001,0.30599976
8591937,15.259618,-4.186088,0.026999474,0.29800034,-0.22900009,-0.41200066,-0.20599937
8741472,25.848466,-1.83296,-0.062999725,-0.19199944,-0.26399994,-0.42900085,-0.2649994
8778249,31.136759,-21.119232,0.18100166,0.3369999,-0.12800026,-0.5170002,0.2630005
8981060,39.88958,-17.961615,-0.09400177,-0.14699936,-0.24200058,-0.4869995,-0.4069996
9038774,40.35973,-14.733515,-0.039001465,0.017000198,-0.16799927,-0.47200012,-0.35499954
9054829,38.376188,-12.272616,-0.077999115,-0.012001038,-0.24899864,-0.48200035,-0.24300003
9085554,43.718536,-12.937997,0.30600166,0.2819996,-0.2159996,-0.7140007,0.19099998
9107264,44.590603,-10.807461,-0.10599899,0.14299965,-0.26799965,-0.41800117,-0.4509983
9163513,30.380985,-6.666561,-0.13800049,-0.34799957,-0.27400112,-0.50099945,-0.3179989
9300353,33.576233,-4.352754,0.6689997,0.066999435,-0.07999992,-0.48099995,-0.013999939
9345377,34.969123,-0.380395,-0.11800003,0.32900047,-0.22999954,-0.40600014,-0.20300102
9356306,38.216793,-9.96279,0.16400146,0.43999863,-0.19799995,-0.40600014,-0.14900017
9597748,318.326489,0.293963,-0.11199951,-0.3180008,-0.25099945,-0.4109993,-0.27500153
9631646,319.839034,0.963831,-0.15200043,-0.26799965,-0.26399994,-0.46200085,-0.41699982
9632137,319.389616,1.263664,-0.08199978,-0.09399986,-0.25199986,-0.4320011,-0.3599987
9663400,321.797835,0.196096,-0.04699993,-0.048999786,-0.28200054,-0.46000004,-0.2720003
9664031,321.597327,0.444197,0.017999649,0.29800034,-0.14599991,-0.4050007,-0.35899925
9732479,325.644976,1.462292,-0.14900017,-0.12800026,-0.29199982,-0.41899967,-0.21899986
9837763,335.353419,2.271757,0.001999855,0.07400036,-0.20499992,-0.41399956,-0.28200054
9927779,346.658986,1.585855,-0.10999966,-0.3079996,-0.283,-0.45400047,-0.29699898
9932550,348.683063,0.118802,0.15299988,0.076999664,-0.22200012,-0.42300034,-0.2689991
9964146,349.778928,2.211358,-0.21500015,-0.18400002,-0.25400162,-0.46499825,-0.21100044
10006966,358.111614,2.200054,-0.13599968,0.040000916,-0.09300041,-0.5340004,-0.048000336
10050127,5.655113,2.162239,0.1760006,0.13800049,-0.20899963,-0.4770012,-0.10199928
10408064,56.670883,-36.725557,-0.26600075,0.06400108,-0.269001,-0.4069996,-0.1590004
10466350,56.111042,-34.957757,-0.1970005,-0.23900032,-0.27199936,-0.5360012,-0.3369999
10487152,56.72028,-33.124184,-0.0890007,-0.20699883,-0.24200058,-0.53499985,-0.32299995
10493726,59.106831,-36.350784,-0.1060009,0.06800079,-0.26399994,-0.460001,-0.20000076
10497710,58.463308,-35.459862,0.00799942,-0.1989994,-0.29600048,-0.4630003,-0.31799984
10502486,60.062186,-35.548046,-0.04099846,-0.056001663,-0.18799973,-0.4619999,-0.024999619
10604484,45.652737,-23.030912,-0.07500076,-0.029999733,-0.29699993,-0.40200043,-0.34000015
10615961,47.77961,-22.901632,-0.08100033,-0.123999596,-0.28200054,-0.45499992,-0.2739992
10791513,57.715096,-26.960871,0.083999634,0.5130005,-0.15699959,-0.43800163,-0.1779995
10921555,68.697424,-40.51732,0.019001007,-0.066999435,-0.055999756,-0.45400047,-0.2119999
10933808,72.399868,-43.424545,-0.055000305,0.02199936,-0.2880001,-0.48799896,-0.006000519
10988711,63.464308,-37.930826,-0.045000076,-0.11400032,-0.29400063,-0.41799927,-0.57100105
11037199,69.069899,-36.303909,0.08200073,0.20299911,-0.29800034,-0.46699905,-0.087999344
11130242,78.800205,-43.305263,0.27199936,-0.07999992,-0.038999557,-0.47299957,-0.08400154
11254319,89.61107,-42.599498,-0.07500076,-0.69400024,-0.24900055,-0.40099907,-0.18300056
11355900,82.531993,-36.794691,0.47800064,-0.42000008,-0.016000748,-0.61800003,0.15600014
11422315,83.308106,-37.514469,0.11599922,-0.069000244,-0.24300003,-0.43499947,-0.2709999
11450386,86.499708,-37.714159,-0.1400013,0.08100128,-0.24900055,-0.5569992,0.15699959
11473207,63.778053,-32.416397,0.041000366,0.016000748,-0.24900055,-0.566,0.062999725
11474438,63.724114,-32.138115,0.02199936,-0.059999466,-0.1590004,-0.52000046,-0.3429985
11531953,70.137835,-34.287939,-0.25699997,0.20300102,-0.29000092,-0.41799927,-0.335001
11552218,73.599615,-34.664011,-0.024999619,-0.10400009,-0.23600101,-0.41599846,-0.34200096
11750793,70.008031,-26.05862,0.25300026,0.3430004,-0.17300034,-0.53700066,-0.14099884
11770933,75.851633,-28.26516,0.27300072,0.18600082,-0.22100067,-0.40200043,0.0720005
11813665,80.177191,-36.269884,-0.038999557,0.01099968,-0.269001,-0.44599915,-0.28300095
11853703,76.276323,-32.487759,0.058000565,0.5060005,-0.076999664,-0.4320011,-0.15999985
11888707,81.047174,-32.079536,-0.1400013,-0.20399857,-0.22500038,-0.57500076,-0.13500023
12108407,77.605451,-28.104245,-0.15100098,-0.43999863,-0.22300148,-0.62199974,-0.27199936
12178281,85.351961,-31.777891,-0.13199997,0.18400002,-0.055000305,-0.56900024,-0.19799995
12402595,51.770993,-19.540041,-0.0030002594,0.0690012,-0.26900005,-0.4490013,-0.35399818
12434566,45.723361,-12.735206,0.44799995,-0.11800003,-0.077999115,-0.5450001,0.31599998
12450963,46.721821,-12.199839,-0.09000015,-0.087999344,-0.22800064,-0.4130001,-0.23999977
12493289,49.686173,-12.831909,-0.12000084,-0.20199966,-0.27400017,-0.43700027,-0.11499977
12514838,52.280904,-11.705645,-0.06700039,-0.17199993,-0.28999996,-0.42599964,-0.2680006
12614518,62.606716,-21.041248,-0.0379982,-0.4620018,-0.27899933,-0.45800018,-0.4130001
12641185,56.245099,-16.878369,-0.16700077,-0.28100014,-0.29799938,-0.47500038,-0.3249998
12644231,57.659995,-17.448041,0.8270016,0.39199924,-0.048000336,-0.40700054,0.0040016174
12673145,57.263981,-14.516496,-0.08300018,-0.017000198,-0.23200035,-0.46899986,-0.10899925
12815100,50.941022,-9.137668,-0.0029993057,-0.12800026,-0.29699993,-0.43900013,-0.27000046
12856784,45.315871,-2.670377,0.0040006638,-0.06400013,-0.2510004,-0.42199993,-0.27400017
13080180,58.869744,-7.801417,0.09700012,0.091999054,-0.20499992,-0.4699993,-0.22800064
13143169,56.659879,-5.733306,-0.08100033,-0.21500015,-0.29399967,-0.45499992,-0.31599998
13159626,56.764431,-3.246554,-0.10400009,0.16799927,-0.16699982,-0.4279995,-0.27899933
13159902,57.067259,-3.361836,-0.026000977,0.20899963,-0.2179985,-0.49300003,-0.18900108
13189792,57.608471,-2.481495,-0.10300064,-0.25499916,-0.26099968,-0.41699982,-0.30600166
13315068,65.609013,-24.123485,-0.03999901,-0.047000885,-0.25899887,-0.41800117,-0.1969986
13409477,69.940811,-24.433123,-0.01199913,-0.13899994,-0.11600113,-0.50300026,0.013999939
13451783,74.098959,-23.26084,-0.1420002,-0.061000824,-0.2819996,-0.414999,-0.23700142
13454265,74.631066,-23.683487,-0.16200066,-0.289999,-0.26099968,-0.42900085,-0.43899918
13465716,70.179878,-20.957798,0.25,0.19400024,-0.081998825,-0.57299995,-0.11400032
13567542,69.315504,-17.532778,-0.14900017,-0.033000946,-0.074998856,-0.5279999,-0.11499977
13694059,72.515638,-16.052647,0.47599983,0.1099987,-0.11699867,-0.41500092,-0.1079998
13721221,74.189705,-15.762409,-0.031999588,-0.3240013,-0.230999,-0.51399994,-0.22900009
13768928,77.101579,-24.019808,0.047000885,0.15999985,-0.0890007,-0.5109997,-0.375
14147405,78.074164,-18.636096,0.07100105,-0.031999588,-0.1610012,-0.4449997,-0.2709999
14166765,77.910347,-17.402246,-0.053998947,0.24399948,-0.1970005,-0.43599892,-0.1630001
14173245,79.645955,-19.784509,0.75,0.2819996,-0.21700096,-0.6269989,0.020999908
14223221,78.512419,-16.769318,-0.11300087,-0.61999893,-0.27000046,-0.4449997,-0.21500015
14264490,80.265511,-15.773081,-0.1630001,0.11800003,-0.21899986,-0.5170002,0.01199913
14282001,80.751206,-14.996538,-0.0720005,-0.17299938,-0.17700005,-0.5039997,-0.20100021
14334045,84.33462,-17.56832,-0.03299904,0.3449993,-0.057001114,-0.50499916,-0.073999405
14528415,65.866375,-12.68614,-0.12600136,0.12600136,-0.1630001,-0.47000122,-0.32900047
14572565,69.081102,-10.474701,-0.08600044,0.1760006,-0.26000023,-0.45599937,-0.14999962
14657651,71.256312,-11.607895,0.10899925,0.27300072,-0.065999985,-0.4490013,-0.0019989014
14834005,67.893186,-5.349424,0.5289993,0.4279995,-0.041999817,-0.40600014,0.013000488
14887510,65.462122,-0.743941,-0.22999954,-0.43099976,-0.27000046,-0.47699928,-0.21600151
14937365,70.530599,-5.609118,-0.017999649,0.09700012,-0.18499947,-0.42200089,-0.21800041
14973992,72.874061,-6.597394,-0.23200035,-0.3430004,-0.19999886,-0.5620003,-0.062999725
15199639,80.405404,-11.242985,-0.10200024,-0.065000534,-0.2529993,-0.40800095,-0.31599998
15298507,81.516808,-8.435497,-0.032999992,-0.28499985,-0.28800106,-0.41799927,-0.17200089
15736668,78.051531,-0.197059,-0.091999054,0.073999405,-0.23699951,-0.4260006,-0.2839985
16465748,92.899904,-40.450177,-0.026000977,-0.12999916,-0.24600029,-0.52000046,-0.22099876
16521137,91.662189,-38.72032,-0.15500069,-0.40099907,-0.27800083,-0.4269991,-0.2860012
16788431,101.124497,-36.53704,-0.13499832,-0.17200089,-0.23999977,-0.4050007,-0.15600014
16814965,104.265417,-43.570864,-0.13599968,-0.050001144,-0.29699898,-0.43500137,-0.26399994
16913610,108.315612,-41.971892,-0.13800049,-0.33199978,-0.24300003,-0.44199944,-0.29500008
16992375,106.05008,-40.484507,-0.09200096,-0.29399872,-0.25,-0.44600105,-0.37399864
17110967,112.965253,-42.579743,-0.061000824,-0.4659996,-0.16600037,-0.46499825,-0.40800095
17126858,110.588584,-42.024156,-0.010000229,-0.13600063,-0.2709999,-0.4069996,-0.3380003
17142805,112.081398,-41.370888,0.013999939,0.13699913,-0.22999954,-0.50099945,-0.027000427
17271285,111.144914,-40.91925,-0.14100075,-0.47399902,-0.29500008,-0.4829998,-0.22800064
17557416,105.810472,-38.697164,-0.12700081,0.33099937,-0.11999893,-0.49399948,-0.28700066
17588656,107.35998,-39.108315,-0.029001236,-0.11599922,-0.27400017,-0.6040001,0.14299965
17885547,112.264464,-38.536873,-0.00799942,-0.1930008,-0.18499947,-0.49699974,-0.24600029
18606086,94.928827,-33.301422,-0.034000397,-0.01099968,-0.22599983,-0.40600014,-0.3430004
18690859,98.609928,-34.704201,-0.077999115,-0.33499908,-0.1630001,-0.585001,-0.19199944
18726694,102.360162,-35.855769,0.20300102,-0.29500008,-0.21100044,-0.45899963,0.12599945
18772448,102.885867,-33.971645,-0.13400078,-0.27499962,-0.2510004,-0.43099976,-0.23600006
19110605,94.147735,-30.176533,0.375,0.05000019,-0.20599937,-0.43200016,-0.20100021
19215239,94.104138,-28.53136,-0.036999702,-0.14299965,-0.283,-0.45399952,-0.31200027
19330271,100.272675,-31.107829,-0.041000366,-0.2510004,-0.2539997,-0.4279995,-0.23500061
19409228,102.093614,-30.36885,-0.029999733,-0.19299984,-0.25,-0.41800117,-0.2729988
19563281,98.45169,-26.943907,-0.1079998,0.4429989,-0.18400002,-0.4979992,-0.13000107
19568389,99.01972,-27.669096,0.043999672,-0.25,-0.29600048,-0.40199947,-0.30200005
19992392,106.992145,-32.427543,-0.022001266,-0.13199997,-0.12199974,-0.50099945,-0.2119999
20095680,110.508388,-32.630347,-0.024000168,-0.2340002,-0.1630001,-0.47799873,-0.32900047
20164916,109.924322,-31.497918,-0.069000244,-0.1609993,-0.18300056,-0.50300026,-0.14699936
21224117,108.026835,-28.925309,-0.35099983,-0.0020008087,-0.11100006,-0.47999954,-0.32500076
21774948,112.237181,-29.575638,-0.1760006,-0.41399956,-0.2670002,-0.40200043,-0.4829998
24761356,126.022659,-34.085682,-0.12599945,-0.60700035,-0.24099922,-0.43700027,-0.4260006
25583740,128.733001,-34.847298,-0.052999496,0.19099998,-0.15799904,-0.41800117,-0.34899902
25685559,130.099767,-34.24302,-0.16399956,0.069000244,-0.22700119,-0.5529995,-0.20800018
26544139,132.995235,-31.881546,0.065000534,-0.28300095,-0.20499992,-0.4429989,0.069999695
26751198,133.813868,-28.981159,-0.15299988,-0.10700035,-0.28999996,-0.43700027,-0.3220005
28111970,123.278792,-28.880337,-0.13699913,-0.3030014,-0.1630001,-0.49899864,-0.38000107
28130719,122.359354,-28.91746,-0.1099987,-0.3920002,-0.2310009,-0.4680004,-0.2670002
28295398,126.669737,-28.016159,-0.1800003,-0.14500046,-0.2840004,-0.55200005,0.001001358
28329299,125.197195,-27.436172,-0.069999695,-0.055999756,-0.105000496,-0.45000076,-0.31599998
29169534,120.620001,-24.75102,-0.17599964,-0.4090004,-0.29300022,-0.4130001,-0.34999943
29280763,120.926374,-24.493563,-0.20100021,-0.29100037,-0.2519989,-0.40200043,-0.36400032
29286128,121.228227,-24.206313,-0.006000519,-0.2159996,-0.21800041,-0.44400024,-0.18799973
29315364,121.546332,-23.650391,-0.12900066,-0.27600002,-0.18400002,-0.42300034,-0.3920002
29317157,121.622693,-23.457913,-0.1230011,-0.25,-0.14099884,-0.4130001,-0.43099976
29400681,123.903782,-26.848078,0.01499939,-0.19599915,-0.22600079,-0.45799923,-0.30900002
29430347,122.411179,-26.460898,-0.18999958,-0.41899967,-0.29699993,-0.4510002,-0.38199997
29431793,122.082702,-26.358347,-0.20399857,-0.2650013,-0.22699928,-0.40299988,-0.31299973
29596360,125.419263,-25.437183,-0.15700054,-0.40399933,-0.28399944,-0.43500137,-0.3239994
29607691,125.377687,-25.194882,-0.08599949,-0.030000687,-0.28899956,-0.40600014,-0.27400017
29682157,122.994173,-24.364602,-0.23799896,-0.22299957,-0.1930008,-0.5440006,-0.099998474
29877790,125.474669,-23.216765,-0.11999893,-0.017000198,-0.22100067,-0.43700027,-0.2329998
30084094,129.836057,-28.025595,-0.119999886,-0.16599941,-0.29100037,-0.4449997,-0.34700012
30132733,127.575027,-27.63706,-0.065000534,-0.3729992,-0.21100044,-0.6099987,-0.058000565
30512728,131.944802,-26.878177,0.031000137,-0.2650013,-0.25,-0.45699883,-0.26099968
30595052,133.173534,-25.406208,-0.15999985,0.31499863,-0.14900017,-0.43299866,-0.27700043
30741978,130.003543,-24.900342,-0.14799976,-0.28899956,-0.28100014,-0.42100048,-0.33500004
30759029,130.557039,-24.352087,-0.10000038,-0.27799988,-0.2630005,-0.4430008,-0.22999954
30806302,127.092737,-23.805304,0.0059986115,-0.11899948,-0.16200066,-0.44999886,-0.4090004
30899112,128.795011,-21.395419,-0.16899967,-0.28999996,-0.2890005,-0.45499992,-0.20400047
30934704,130.855851,-22.393847,-0.17500019,-0.33300018,-0.27900028,-0.46100044,-0.2559986
30942687,129.493907,-21.901559,-0.1800003,-0.055999756,-0.26799965,-0.40299988,-0.27400017
30946608,129.739372,-21.769802,-0.09600067,0.072999954,-0.27999973,-0.40100002,-0.3170004
