object_id,raj2000,dej2000,uv,vg,gr,ri,iz
104981559,256.074606,-23.720563,0.62799835,0.062000275,0.009000778,-0.40299988,0.1420002
114010877,254.3336,-8.531413,0.009000778,0.020999908,0.069000244,-0.4240017,-0.073999405
122274220,278.157329,-41.126792,0.16900063,0.17399979,0.042999268,-0.43299866,-0.20800018
123512042,275.443408,-38.801862,1.1540012,0.2559986,0.2850008,-0.4060011,0.37500095
128827943,283.249352,-32.779423,0.61100006,0.42200089,0.35399914,-0.43400002,0.3770008
133399155,285.446653,-29.449315,0.74900055,0.6550007,0.16399956,-0.40200043,0.36499977
134358721,289.657704,-25.913008,0.60299873,0.691,0.23600006,-0.73200035,0.75699997
134941805,294.11646,-25.21155,0.51799965,0.77400017,0.15500069,-0.5050001,0.20199966
135396976,302.876862,-35.597951,0.46799946,1.0420008,0.26900005,-0.4250002,0.59000015
139410570,281.277072,-24.548119,1.7450008,0.4989996,0.27400017,-0.40600014,0.3430004
140823999,282.92219,-20.611268,1.0750008,0.29699898,0.43500137,-0.44200134,0.38899994
145634240,290.384716,-23.974587,1.0459995,0.36700058,0.26399994,-0.40799904,-0.22500038
146083231,284.800525,-20.948894,-0.2860012,0.13400078,0.009000778,-0.47599983,0.14799881
146442893,289.510916,-22.216726,0.88199997,0.4850006,0.017000198,-0.44099998,0.2859993
148768506,286.729666,-16.148412,1.066,0.467,0.032999992,-0.61800003,0.6239996
149819199,290.63804,-17.22013,0.7749996,0.8600006,0.408,-0.4140005,0.0700016
150123039,294.92601,-16.207178,1.2200012,0.24799919,0.08200073,-0.40299988,0.27499962
150621709,293.783039,-13.987049,1.0020008,0.30800056,0.2349987,-0.5169983,0.56699944
168463715,289.604049,-1.596524,0.19999981,0.53999996,0.44400024,-1.2990007,0.98800087
171901201,310.719096,-17.583724,0.9790001,-0.028999329,0.4489994,-0.43899918,0.24699974
171918206,310.81843,-16.832337,1.592001,-0.23000145,0.5080013,-0.7049999,0.43599892
173961544,299.348661,-2.097805,0.016998291,-0.28899956,0.1760006,-0.43099976,-0.10500145
177616385,220.853077,-42.172506,-0.041999817,-0.29100037,0.006000519,-0.40999985,-0.044000626
189693458,212.9669,-51.440045,0.8859997,0.4090004,0.7819996,-0.94199944,0.61100006
215666187,268.992941,-45.300674,0.34899902,0.39999962,0.5680008,-0.44199944,0.14799881
215735927,268.563425,-46.31367,1.2890005,0.42199993,0.15200043,-0.47000027,0.42599964
215756089,268.694023,-46.412571,-0.020999908,-0.14300156,0.009000778,-0.4430008,-0.23399925
216592080,262.153399,-51.905493,0.6269989,0.8390007,0.24399948,-0.47999954,0.6690006
216780939,264.038066,-52.92453,0.26399994,-0.35499954,0.11800003,-0.40400124,-0.15600014
217875563,251.181091,-56.412421,0.073999405,-0.3069992,0.041999817,-0.55200005,0.055999756
220018203,251.739358,-59.26658,0.776001,0.40200043,0.1949997,-0.43300056,0.034000397
221774250,265.804203,-56.516259,0.5550003,0.42199898,0.41500092,-0.45899963,0.3260002
222105303,259.087773,-59.48983,0.23899937,0.21500015,0.12699986,-0.88099957,-0.07900047
222676805,264.50175,-58.998308,1.072999,0.08899975,0.32999992,-0.40999985,0.025000572
228383182,237.593561,-62.282649,-0.12100029,0.0909996,0.38400078,-0.47500038,-0.1230011
237827077,222.394425,-70.508976,0.7229996,0.6709995,0.18700027,-0.41699982,0.6949997
238034211,208.363441,-70.851906,0.017000198,-0.19199944,0.069000244,-0.526001,-0.15399933
239303109,180.490699,-72.234252,0.74900055,1.0549994,0.24600029,-0.8170004,-0.06199932
239868922,181.479101,-74.254365,-0.0030002594,-0.052000046,0.001001358,-0.42000008,-0.17300034
240722832,241.599823,-64.169682,0.027000427,1.204999,0.26900005,-0.47999954,0.84299946
241879149,251.289545,-67.028448,0.5270004,0.9720001,0.60499954,-0.5100002,0.18200016
244592071,250.26965,-70.109782,1.1149998,0.29300117,0.30200005,-0.4320011,0.2819996
252011445,153.993025,-47.969296,0.14699936,-0.5089989,0.31099892,-0.6439991,0.13899994
266256768,147.706036,-41.389545,0.3569994,-0.9779997,0.35000038,-0.5979996,0.9229994
276151508,177.562894,-68.876559,0.060998917,-0.20100021,0.037000656,-0.51799965,-0.11300087
276158516,176.52612,-68.823703,0.5550003,0.9869995,0.2720003,-0.4140005,0.43500042
276241338,174.7967,-68.869161,-0.03600025,0.072999954,0.5609999,-0.4289999,0.17700005
284706775,129.884881,-66.294156,0.16800022,-1.3780003,0.6819992,-0.91199875,-0.38000107
285530379,175.543316,-77.227267,0.14500046,-0.073999405,0.069999695,-0.40299988,-0.20300102
286135618,149.150489,-74.774494,-0.09000015,-0.055000305,0.039001465,-0.50100136,0.14900017
286317534,133.357976,-71.21336,-0.4790001,0.19900036,0.26200008,-0.52400017,0.26299953
289011832,90.509807,-67.968084,0.55399895,-0.0909996,0.037000656,-0.43900108,-0.09000015
289012078,90.296616,-67.982954,0.25699997,-0.21899986,0.012998581,-0.43999863,-0.054000854
289032063,92.309776,-67.270414,0.3560009,-0.026000977,0.015001297,-0.5300007,-0.01199913
289072664,90.041044,-67.174982,1.0289993,-0.078998566,0.069000244,-0.46300125,-0.027000427
291624029,120.006117,-47.273841,-0.15199852,-0.29700089,0.0030002594,-0.45300102,0.0720005
292589744,110.279319,-47.461561,0.7160015,0.6229992,0.20199966,-0.40499878,0.38699913
294122901,103.242381,-51.531366,0.9389992,0.33600044,0.19699955,-0.47200012,0.26500034
294187634,99.458728,-52.054889,0.5460005,1.0909996,0.25899982,-0.44799995,0.22000027
296805249,282.352934,-45.313173,1.0450001,-0.08300018,0.11400032,-0.45400047,-0.013000488
296834651,283.423394,-44.65036,0.5890007,0.17399979,0.01199913,-0.4069996,-0.22599983
297898985,273.435597,-57.67688,0.3690014,0.17899895,0.052000046,-0.40200043,-0.20499992
297910739,274.537609,-57.187059,0.30700016,0.32900047,0.08699989,-1.1409998,-0.058000565
298001018,277.31896,-54.09432,0.76799965,0.5970001,0.040000916,-0.43700027,0.4630003
301044210,297.333944,-54.200252,0.2859993,0.92700005,0.18200016,-0.5199995,-0.29199982
301354741,298.937306,-50.188063,0.8980007,0.10400009,0.36800003,-0.408,0.31699944
301388640,300.781659,-51.309333,1.3290005,0.31399918,0.18900108,-0.4510002,0.52000046
302225344,280.677379,-69.088838,0.85700035,0.38100052,0.13699913,-0.51600075,0.047000885
302817146,289.781821,-62.38929,1.1959991,-0.1800003,0.41400146,-0.6400013,0.023000717
302898167,290.562459,-65.709789,0.71200085,0.6409998,0.034999847,-0.46500015,0.27400017
303327538,307.453277,-68.351831,0.16900063,0.20299911,0.027000427,-0.71299934,0.012998581
303906870,304.030915,-87.338772,0.5649986,0.20100021,0.36499977,-0.4619999,0.069999695
305170388,312.362467,-59.074929,1.3640003,0.37900066,0.019999504,-0.51199913,0.13399887
305331341,322.340301,-58.374019,1.6929989,-0.09399986,0.19200134,-0.5039997,0.1969986
305335132,316.74869,-62.028758,1.1270008,-0.16600037,0.27199936,-0.47599983,-0.013000488
307657773,330.578669,-43.0886,0.20599937,-0.50099945,0.5809994,-0.44599915,-0.13300037
307928022,329.166818,-54.689393,-0.073999405,0.28299904,0.013999939,-0.42899895,-0.059000015
308394107,356.957771,-58.708342,1.9620008,-0.29199982,0.33899975,-0.42800045,0.2520008
309988888,31.139942,-74.972041,0.29999924,-0.28299904,0.22299957,-0.43899918,-0.23500061
309989174,30.649295,-74.943634,0.289999,-0.32999992,0.037000656,-0.6739998,-0.12199974
310116018,88.539734,-73.042864,0.3579998,0.27300072,0.83799934,-0.5439987,0.32699966
310152961,85.283466,-72.702357,0.31199837,0.4790001,0.54500103,-2.1890001,0.45199966
310228179,83.108847,-72.902033,0.35199928,-0.067998886,0.0019989014,-0.6310005,0.17100143
310281173,78.613854,-72.484248,0.41700172,-0.25400162,0.026000977,-0.4810009,-0.017000198
310319505,87.790445,-71.157171,0.5279999,-0.27799988,0.006000519,-0.69400024,0.11400032
310404867,85.215982,-71.076796,0.54100037,-0.14800072,0.10200119,-0.43500137,0.039001465
310435597,88.021047,-70.573674,0.5629997,0.034999847,0.038000107,-0.40200043,-0.10899925
310439885,87.827583,-70.279492,0.65799904,-0.37099838,0.01499939,-0.4449997,-0.11600113
310484712,86.357136,-70.807163,0.39999962,-0.067998886,0.045000076,-0.5109997,0.065999985
310518765,85.341546,-70.751578,0.15600014,-0.11100006,0.045999527,-0.4069996,-0.016000748
310604275,83.75732,-71.863171,0.5610008,-0.13600159,0.0040016174,-0.44400024,-0.1400013
310605634,83.323774,-71.888081,0.48900032,-0.44099998,0.034000397,-0.4070015,-0.17399979
310626347,81.88008,-71.846281,0.42300034,0.030000687,0.00799942,-0.55200005,-0.16799927
310637505,83.924764,-71.386752,0.55800056,-0.15699959,0.01099968,-0.4300003,-0.17099953
310665554,82.337058,-71.340385,-0.072999954,-0.30000114,0.065999985,-0.5340004,0.1570015
310702018,79.301286,-72.170077,0.7200012,-0.21300125,0.09900093,-0.4489994,0.22200012
310739626,80.670765,-71.318542,0.073999405,0.08200073,0.33499908,-0.5679989,-0.076999664
310751823,80.508884,-70.970926,0.41600037,-0.033000946,0.047000885,-0.4239998,0.16199875
310755948,79.772227,-70.955607,0.19400024,-0.16499901,0.048999786,-0.41900063,-0.12299919
310767463,84.567698,-70.64318,0.31599998,0.12199974,0.030000687,-0.41200066,-0.063999176
310768525,84.34118,-70.571989,0.75099945,-0.24399948,0.0069999695,-0.55400085,-0.07500076
310916150,82.242297,-70.787202,0.30400085,-0.030000687,0.0049991608,-0.63899994,0.29300117
310917300,82.121243,-70.745873,0.31700134,-0.10300064,0.01099968,-0.41199875,-0.25100136
311302236,78.816442,-71.694329,0.43700027,-0.13899994,0.031999588,-0.4979992,0.2559986
311319890,77.275319,-71.527337,0.46299934,-0.48999977,0.012001038,-0.4449997,0.17499924
311323451,76.919032,-71.411785,-0.028999329,-0.025001526,0.016000748,-0.40299988,-0.11499977
311388868,74.625612,-71.627924,0.6170006,-0.29199982,0.37199974,-0.4960003,0.13800049
311422483,74.760123,-71.182656,0.69200134,-0.24000168,0.06800079,-0.53899956,-0.11200142
311425036,74.910363,-71.018896,0.20200157,-0.14500046,0.03299904,-0.50300026,-0.1989994
311436371,75.369115,-70.492371,-0.15400124,0.2709999,0.006000519,-0.6060009,-0.03699875
311440758,74.903561,-70.535497,0.47100067,0.045999527,0.077999115,-0.53699875,0.15299988
311621100,77.211719,-70.45211,0.7350006,-0.11800003,0.042999268,-0.51199913,-0.020000458
311627027,76.765023,-70.308042,0.45499992,-0.17300034,0.063999176,-0.4089985,0.25300026
311658904,76.047933,-70.160798,0.4260006,-0.07900047,0.087999344,-0.5759983,-0.024000168
311676434,76.097922,-69.777679,-0.00399971,-0.43900108,0.51799965,-0.7880001,-0.24899864
311745819,75.845014,-69.363644,0.41600037,-0.44799995,0.02999878,-0.5019989,-0.29000092
311780842,73.457788,-71.19513,0.43400002,-0.22100067,0.09200096,-0.43400002,0.10400009
311796353,73.769233,-71.092986,0.13800049,0.047000885,0.088998795,-0.42199898,-0.29100037
311827702,72.315667,-70.232411,0.25600052,-0.19000053,0.07999992,-0.53899956,0.020999908
311858187,74.607734,-70.187496,0.5979996,0.034000397,0.038000107,-0.460001,-9.994507E-4
311880051,74.308317,-69.665,0.355999,-0.15999985,0.024000168,-0.4869995,-0.2539997
311895150,74.070654,-69.523449,0.17399979,-0.23999977,0.044000626,-0.44799995,0.19799995
311968140,72.177743,-69.461341,0.78499985,-0.19000053,0.048999786,-0.50499916,-0.12199974
311976940,71.888122,-69.324746,0.27899933,-0.069999695,0.041999817,-0.40999985,0.012001038
311979084,70.802888,-69.3817,0.38000107,-0.024000168,0.059000015,-0.53299904,-0.12000084
311988629,72.388522,-69.113493,0.34700012,-0.13800049,0.06300163,-0.53499985,0.2669983
311988946,72.21961,-69.114778,0.15000153,0.11899948,0.08699989,-0.42500114,0.36300087
311999833,71.887122,-69.14492,0.08300018,-0.024999619,0.12099838,-0.44099998,-0.2119999
312015655,89.0523,-69.244742,0.75299835,0.11400032,0.0080013275,-0.45800018,0.077999115
312020175,89.107293,-68.929037,0.42900085,0.15999985,0.035999298,-0.48399925,-0.28100014
312047502,89.076626,-67.9172,0.0909996,-0.25699997,0.09399986,-0.5319996,0.23900032
312185167,86.699427,-67.479698,0.5890007,-0.48999977,0.11400032,-0.58200073,0.26200104
312188764,86.103503,-67.641281,0.74300003,-0.23500061,0.055000305,-0.4430008,0.10800171
312189646,85.950721,-67.519439,0.5129986,-0.43999863,0.062999725,-0.43300056,0.2819996
312192508,86.301859,-67.459192,0.26299858,0.08600044,0.019001007,-0.60099983,0.13499832
312199132,86.048009,-67.13937,0.27000046,-0.31000137,0.20300102,-0.45400047,-0.1609993
312204743,86.897694,-66.964509,0.7750015,-0.37900162,0.125,-0.40299988,0.16800117
312225694,86.08664,-66.371114,0.32900047,0.1079998,0.0049991608,-0.57499886,-0.09900093
312416581,85.631472,-67.339659,0.37199974,-0.38500023,0.0019989014,-0.4129982,0.053998947
312436188,83.824185,-67.333013,0.56699944,-0.4850006,0.18600082,-0.59399986,-0.269001
312437765,83.970353,-67.031066,1.1300011,-0.07800102,0.060001373,-0.41600037,-0.21100044
312439593,85.649568,-66.894814,0.11599922,-0.33199883,0.17199898,-0.47399902,-0.041000366
312440251,85.516985,-66.908607,0.47100067,-0.20900154,0.07999992,-0.6159992,-0.0069999695
312440518,85.342732,-66.885524,0.6550007,-0.5470009,0.10500145,-0.41900063,-0.013999939
312441580,85.596524,-66.692916,0.42700005,-0.5060005,0.08400154,-0.46500015,-0.020000458
312443144,85.171142,-66.886567,0.40499878,-0.031000137,0.08500099,-0.55999947,0.020999908
312444536,85.048099,-66.826346,0.460001,-0.16900063,0.09200096,-0.46100044,-0.26000023
312446031,85.741797,-66.646084,0.2650013,-0.12400055,0.020000458,-0.62599945,0.11399841
312457905,84.176976,-66.806038,0.17000008,-0.10699844,0.038000107,-0.6740017,-0.45499992
312463926,84.175015,-66.435138,0.23799896,-0.2630005,0.11800003,-0.6459999,0.036001205
312476763,83.449157,-67.1243,0.24399948,-0.080999374,0.055999756,-0.5250015,-0.12999916
312482189,82.997499,-67.032744,0.35099983,-0.31299973,0.027000427,-0.41200066,-0.48600006
312482771,82.873761,-66.986491,0.3389988,-0.49899864,9.994507E-4,-0.45599937,-0.024000168
312484962,82.315241,-67.546559,0.16599846,-0.024999619,0.46700096,-1.3859997,0.060998917
312497026,81.853971,-67.277689,0.1099987,-0.30200005,0.010000229,-0.6759987,-0.36499977
312514423,82.95074,-66.465502,0.5620003,-0.083999634,0.00399971,-0.54299927,-0.21100044
312522149,81.929977,-66.774129,0.13700104,-0.012001038,0.037000656,-0.41200066,-0.04399872
312522167,81.906963,-66.766858,0.49099922,-0.54999924,0.035999298,-0.8120003,-0.01599884
312523251,82.093864,-66.705958,0.21500015,-0.21000099,0.025001526,-0.65600014,-0.041000366
312523975,82.07986,-66.600359,0.36100006,-0.33199883,0.085998535,-0.4239998,-0.5760002
312525896,82.662964,-66.450771,-0.024999619,0.1949997,0.013000488,-0.5300007,-0.36699867
312526001,82.696927,-66.434521,0.3789997,-0.20800018,0.080999374,-0.6420002,-0.31499863
312526619,82.375545,-66.52537,0.87999916,-0.0049991608,0.01499939,-0.5979996,-0.15699959
312558908,88.950567,-65.298464,0.52000046,0.18400002,0.020999908,-0.43799973,-0.17099953
312575864,86.958611,-66.161647,0.50500107,-0.13600159,0.036001205,-0.5610008,-0.13500023
312584413,87.983163,-65.42686,0.4980011,0.02299881,0.069999695,-0.43899918,-0.034999847
312691613,83.217639,-66.031663,0.89899826,0.006000519,0.041999817,-0.4469986,-0.1060009
312699144,82.601778,-65.978749,0.09000015,-0.077999115,0.01199913,-0.47699928,-0.06400108
312717947,82.93467,-65.325262,0.54600143,0.1989994,0.055000305,-0.48999977,-0.20499992
312725867,82.696354,-64.915041,0.3769989,-0.15200043,0.06300163,-0.4810009,-0.08600044
312947840,76.503118,-68.837832,0.034000397,-0.12999916,0.013999939,-0.4070015,-0.0069999695
312952288,76.313406,-68.696858,0.6159992,-0.3369999,0.044000626,-0.4450016,-0.07999992
313001438,77.334068,-67.790301,0.1630001,0.36600113,0.691,-0.40200043,-0.024000168
313025508,80.759427,-67.247254,0.45199966,-0.37400055,0.005001068,-0.4680004,-0.41699982
313042365,80.378632,-67.065365,0.15099907,-0.27400017,0.00399971,-0.4829998,-0.055999756
313042671,80.213692,-67.053929,0.39900017,0.013999939,0.17700005,-0.48800087,-0.17000008
313053717,80.94913,-66.790164,0.6140003,-0.55399895,0.22799873,-0.80999947,-0.1079998
313055927,81.043253,-66.513595,0.13199997,-0.045000076,0.031000137,-0.44000053,-0.17099953
313069568,80.022328,-66.593911,0.33599854,0.065999985,0.09800148,-0.43300056,-0.18400002
313075514,80.157772,-66.299378,0.7649994,-0.21899986,0.0030002594,-0.5020008,-0.2349987
313108248,79.45833,-66.637151,0.14699936,-0.031000137,0.20300102,-0.6630001,0.08300018
313116103,79.664025,-66.240305,0.27400017,-0.21100044,0.15800095,-0.559,-0.016000748
313118398,79.453882,-66.121721,0.61100006,-0.32299995,0.06800079,-0.7880001,0.34799957
313131752,78.565221,-66.13013,0.61999893,-0.17700005,0.010000229,-0.40600014,-0.12599945
313172399,74.077359,-68.491979,0.29000092,-0.25500107,0.015001297,-0.43300056,-0.1060009
313177592,75.118011,-68.045622,0.28300095,-0.38299942,0.010000229,-0.47200012,-0.3959999
313202106,75.727105,-67.611356,0.1630001,-0.11300087,0.0720005,-0.44099998,-0.32099915
313227623,73.822397,-68.531603,0.76399994,-0.25499916,0.049999237,-0.40800095,0.21899986
313228334,73.369273,-68.611768,0.3409996,-0.09399986,0.029001236,-0.41900063,-0.1079998
313235109,72.9753,-68.222287,0.7989998,-0.08699989,0.00399971,-0.41500092,-0.20499992
313240480,73.373591,-68.194004,0.4300003,-0.27499962,0.020000458,-0.40000153,-0.059000015
313242276,73.629218,-68.026269,0.6149998,-0.14099884,0.01199913,-0.45999908,-0.12100029
313243074,73.752061,-67.884278,0.5440006,-0.36400032,0.10400009,-0.4849987,-0.09000015
313245777,72.765493,-68.336157,0.2349987,-0.18599892,0.013000488,-0.47400093,-0.041999817
313246268,72.88564,-68.20899,0.585001,-0.34799957,0.09499931,-0.50499916,-0.065999985
313267709,74.872295,-67.177959,0.8069992,-0.7519989,0.04099846,-0.55799866,0.1970005
313290616,76.209744,-67.249116,0.29399872,0.036001205,0.024000168,-0.42500114,-0.09499931
313293622,76.380083,-66.961502,0.67500114,-0.23400116,0.011001587,-0.559,-0.0040016174
313341078,76.018181,-66.285012,0.41699982,-0.36100006,0.030000687,-0.45700073,-0.048999786
313373820,73.358555,-66.632352,0.21800041,-0.055000305,0.063999176,-0.5459995,0.4470005
313383038,75.567738,-66.168913,0.29100037,-0.28499985,0.038999557,-0.48600006,0.0909996
313390520,75.865293,-65.84871,0.1400013,-0.16699982,0.0069999695,-0.44600105,-0.052999496
313434345,81.562919,-64.747852,0.5249996,0.01099968,0.00799942,-0.4069996,-0.18599892
313435338,81.033684,-65.253692,0.43699837,0.019001007,0.045000076,-0.4110012,0.055000305
313445432,79.888159,-66.006897,0.3220005,-0.2630005,0.034000397,-0.66200066,-0.069000244
313450235,79.170373,-65.760729,0.1420002,-0.18499947,0.066999435,-0.4430008,0.1079998
313450745,79.075164,-65.653195,0.54100037,-0.06700134,0.06700134,-0.5510006,0.19299889
313456143,79.428929,-65.297614,0.6550007,0.017999649,0.0049991608,-0.41699982,-0.0020008087
313481707,79.197568,-64.931154,0.19999886,-0.19400024,0.06700134,-0.6569996,-0.09900093
313550600,77.929816,-65.349565,0.7119999,-0.17399979,0.017999649,-0.55799866,-0.11700058
313555806,77.033595,-65.635284,0.11300087,-0.057001114,0.0020008087,-0.46899986,-0.02199936
313582968,75.142414,-65.486346,0.28299904,-0.15299988,0.037000656,-0.4619999,0.10000038
313643415,59.538423,-73.189169,2.006999,0.19999981,0.1420002,-0.87199974,0.026000023
313879544,72.552203,-66.864886,0.5950012,-0.24699974,0.027999878,-0.4640007,-0.09899902
313908596,71.817885,-65.680583,0.4510002,-0.12800026,0.030000687,-0.43499947,-0.08200073
314100472,6.63835,-74.610387,0.09000015,-0.29400063,0.087999344,-0.5620003,0.040000916
314123397,10.82896,-74.164332,0.49699974,-0.2859993,0.024000168,-0.4810009,0.055000305
314154923,7.186677,-73.972755,0.13300133,-0.15200043,0.01099968,-0.45899963,-0.13899994
314164698,6.43192,-73.751764,0.29700089,-0.31299973,0.07999992,-0.50699997,-0.20000076
314198658,9.417437,-73.562238,0.43800163,-0.009000778,0.024000168,-0.6329994,-0.065999985
314254499,11.300913,-73.084536,0.24600029,0.00799942,0.24699974,-0.76199913,0.055999756
314258803,10.974536,-72.920743,0.033000946,-0.42200089,0.335001,-0.62199974,-0.12900162
314339945,21.397465,-73.705999,0.22500038,0.13599968,0.024999619,-0.41600037,0.24500084
314346734,21.892795,-73.59007,0.24100113,-0.07100105,0.016000748,-0.40999985,-0.09900093
314361092,13.167657,-73.590709,0.26199913,0.19799995,0.017000198,-0.42099953,-0.18499947
314390465,12.976137,-73.255083,-0.21999931,0.055999756,0.01099968,-0.43700027,-0.038999557
314414757,15.62678,-73.445031,0.20299911,1.2990007,0.07499981,-0.43999958,0.30599976
