1300.169 1.78719
1300.469 1.82549
1300.768 1.85853
1301.068 1.83274
1301.367 1.80493
1301.667 1.76345
1301.967 1.79691
1302.266 1.87568
1302.567 1.8227
1302.866 1.77002
1303.167 1.79325
1303.467 1.7949
1303.767 1.74995
1304.067 1.81298
1304.367 1.77899
1304.668 1.82997
1304.968 1.85976
1305.269 1.83258
1305.569 1.78966
1305.870 1.83318
1306.171 1.83195
1306.471 1.76167
1306.772 1.80306
1307.073 1.84151
1307.375 1.78437
1307.675 1.78565
1307.977 1.7891
1308.278 1.77474
1308.579 1.8189
1308.880 1.79379
1309.182 1.74861
1309.483 1.75451
1309.785 1.72737
1310.087 1.69079
1310.388 1.77022
1310.689 1.65737
1310.992 1.71461
1311.293 1.72332
1311.596 1.67354
1311.897 1.6797
1312.200 1.68135
1312.502 1.63759
1312.804 1.672
1313.107 1.66935
1313.409 1.67069
1313.711 1.63917
1314.014 1.66702
1314.317 1.68827
1314.619 1.68145
1314.922 1.64697
1315.225 1.60586
1315.527 1.60565
1315.831 1.62764
1316.133 1.65402
1316.437 1.65872
1316.740 1.62153
1317.043 1.59864
1317.346 1.64587
1317.649 1.59372
1317.953 1.60917
1318.256 1.59882
1318.560 1.6512
1318.864 1.60226
1319.167 1.54306
1319.471 1.57267
1319.775 1.61819
1320.079 1.5967
1320.383 1.6143
1320.687 1.62024
1320.991 1.55448
1321.295 1.64479
1321.600 1.60774
1321.904 1.58487
1322.209 1.57693
1322.513 1.60641
1322.818 1.61612
1323.122 1.65827
1323.427 1.60108
1323.732 1.58334
1324.036 1.60649
1324.342 1.60522
1324.646 1.62656
1324.952 1.60695
1325.256 1.59831
1325.562 1.65289
1325.867 1.57562
1326.172 1.57289
1326.478 1.62579
1326.783 1.63458
1327.089 1.63437
1327.394 1.58897
1327.700 1.6333
1328.006 1.62511
1328.312 1.63948
1328.618 1.66062
1328.923 1.65228
1329.230 1.66959
1329.535 1.63976
1329.842 1.61055
1330.148 1.62315
1330.455 1.62753
1330.761 1.69687
1331.067 1.66343
1331.374 1.66206
1331.680 1.65191
1331.987 1.65685
1332.294 1.67544
1332.601 1.65675
1332.907 1.67725
1333.214 1.6841
1333.521 1.66896
1333.828 1.66326
1334.136 1.7162
1334.443 1.69751
1334.750 1.7131
1335.057 1.72018
1335.365 1.72865
1335.672 1.66486
1335.980 1.66511
1336.288 1.67535
1336.595 1.66945
1336.904 1.70271
1337.211 1.6771
1337.519 1.59414
1337.827 1.61661
1338.135 1.63834
1338.443 1.63804
1338.751 1.69179
1339.060 1.64756
1339.368 1.65905
1339.676 1.63587
1339.985 1.61702
1340.293 1.66224
1340.603 1.60973
1340.911 1.62462
1341.220 1.65521
1341.529 1.61216
1341.837 1.58516
1342.147 1.62083
1342.455 1.61982
1342.765 1.58691
1343.074 1.6175
1343.384 1.61757
1343.693 1.58521
1344.002 1.58764
1344.312 1.63214
1344.621 1.60191
1344.931 1.581
1345.240 1.60197
1345.551 1.58868
1345.860 1.57445
1346.170 1.60771
1346.480 1.57425
1346.790 1.58342
1347.101 1.5784
1347.410 1.58052
1347.721 1.58022
1348.031 1.59808
1348.341 1.58823
1348.652 1.54885
1348.963 1.51697
1349.274 1.56231
1349.584 1.56907
1349.895 1.55479
1350.206 1.55966
1350.516 1.56752
1350.828 1.56298
1351.139 1.52679
1351.450 1.53454
1351.761 1.53942
1352.073 1.52108
1352.384 1.54861
1352.695 1.57321
1353.007 1.59735
1353.318 1.58133
1353.630 1.56528
1353.942 1.5295
1354.254 1.53239
1354.565 1.53845
1354.877 1.56168
1355.189 1.55776
1355.501 1.56194
1355.814 1.54136
1356.125 1.5599
1356.438 1.57917
1356.750 1.56157
1357.063 1.5517
1357.375 1.52956
1357.688 1.54741
1358.001 1.54446
1358.313 1.53078
1358.626 1.56612
1358.939 1.54211
1359.251 1.52308
1359.565 1.5711
1359.878 1.549
1360.191 1.56304
1360.504 1.57436
1360.818 1.58869
1361.131 1.55816
1361.444 1.56714
1361.758 1.56959
1362.071 1.58221
1362.385 1.59167
1362.699 1.55132
1363.013 1.57427
1363.327 1.59496
1363.640 1.55983
1363.955 1.57674
1364.269 1.59974
1364.583 1.56162
1364.897 1.55418
1365.212 1.56795
1365.526 1.60085
1365.840 1.56706
1366.155 1.58618
1366.469 1.5704
1366.784 1.5715
1367.099 1.58188
1367.414 1.58896
1367.729 1.57697
1368.043 1.58562
1368.359 1.56249
1368.673 1.58525
1368.989 1.59672
1369.304 1.59917
1369.620 1.56598
1369.935 1.5807
1370.250 1.61794
1370.566 1.61158
1370.881 1.61742
1371.197 1.59698
1371.513 1.60087
1371.829 1.62266
1372.145 1.59007
1372.461 1.60815
1372.777 1.61876
1373.093 1.63697
1373.409 1.62273
1373.725 1.60941
1374.042 1.6147
1374.358 1.60312
1374.675 1.60451
1374.991 1.6056
1375.308 1.61141
1375.625 1.62932
1375.941 1.64153
1376.259 1.61107
1376.575 1.63143
1376.893 1.63592
1377.209 1.63686
1377.527 1.61522
1377.844 1.62874
1378.161 1.63718
1378.479 1.66671
1378.796 1.66608
1379.114 1.6508
1379.431 1.66224
1379.749 1.68479
1380.066 1.67192
1380.384 1.67998
1380.702 1.68411
1381.020 1.67296
1381.338 1.68403
1381.656 1.68271
1381.975 1.69585
1382.292 1.70901
1382.611 1.7196
1382.929 1.71808
1383.248 1.71032
1383.566 1.71945
1383.885 1.71857
1384.204 1.72822
1384.522 1.74988
1384.841 1.75153
1385.160 1.74591
1385.479 1.72088
1385.798 1.76774
1386.117 1.76773
1386.437 1.74962
1386.756 1.76485
1387.075 1.78719
1387.395 1.7832
1387.714 1.80088
1388.034 1.80736
1388.353 1.82352
1388.673 1.78585
1388.993 1.80467
1389.312 1.85016
1389.633 1.85193
1389.952 1.87662
1390.273 1.85956
1390.593 1.85336
1390.913 1.87498
1391.233 1.8872
1391.553 1.87835
1391.874 1.89143
1392.194 1.88686
1392.515 1.85379
1392.836 1.86131
1393.157 1.87991
1393.478 1.85773
1393.798 1.88885
1394.119 1.90599
1394.440 1.89165
1394.762 1.88342
1395.083 1.89219
1395.404 1.90201
1395.725 1.90104
1396.046 1.88366
1396.368 1.85889
1396.689 1.89215
1397.012 1.89681
1397.333 1.90435
1397.655 1.901
1397.977 1.8792
1398.298 1.9015
1398.621 1.89088
1398.943 1.92014
1399.265 1.91518
1399.587 1.89789
1399.910 1.89889
1400.232 1.88705
1400.554 1.88945
1400.877 1.87966
1401.199 1.88573
1401.522 1.88806
1401.845 1.87041
1402.168 1.85724
1402.490 1.8323
1402.813 1.85972
1403.137 1.83004
1403.459 1.81576
1403.783 1.82852
1404.106 1.82159
1404.430 1.79359
1404.753 1.78846
1405.076 1.76766
1405.400 1.76655
1405.723 1.77111
1406.047 1.75548
1406.371 1.73597
1406.695 1.738
1407.019 1.73331
1407.343 1.72263
1407.667 1.72198
1407.991 1.69736
1408.316 1.69554
1408.640 1.66499
1408.964 1.68868
1409.289 1.65695
1409.613 1.65046
1409.938 1.66433
1410.262 1.6641
1410.587 1.6375
1410.912 1.64892
1411.237 1.62945
1411.562 1.63639
1411.887 1.62325
1412.212 1.61851
1412.537 1.62055
1412.863 1.61523
1413.188 1.61253
1413.514 1.59381
1413.839 1.59306
1414.164 1.58264
1414.490 1.58907
1414.816 1.58999
1415.142 1.58251
1415.467 1.57866
1415.794 1.57245
1416.120 1.55612
1416.445 1.55402
1416.772 1.56374
1417.098 1.53297
1417.425 1.55597
1417.751 1.53441
1418.078 1.51665
1418.404 1.55242
1418.730 1.55862
1419.057 1.51878
1419.384 1.52553
1419.711 1.54597
1420.038 1.54184
1420.365 1.53058
1420.692 1.52211
1421.019 1.53628
1421.346 1.52393
1421.673 1.5089
1422.001 1.49154
1422.328 1.48554
1422.656 1.49153
1422.984 1.50981
1423.312 1.50252
1423.639 1.50298
1423.967 1.51519
1424.295 1.50755
1424.623 1.49948
1424.951 1.48873
1425.279 1.48709
1425.608 1.49034
1425.936 1.48597
1426.265 1.48897
1426.593 1.4787
1426.921 1.47812
1427.250 1.46839
1427.578 1.47789
1427.907 1.48693
1428.236 1.47367
1428.565 1.46008
1428.894 1.47728
1429.223 1.47209
1429.552 1.45976
1429.881 1.46629
1430.211 1.46381
1430.540 1.44643
1430.870 1.44512
1431.199 1.45643
1431.528 1.44937
1431.858 1.45251
1432.188 1.44364
1432.518 1.44986
