   850.1584      0.1151977      0.7075294             170
   850.3545      6.1093058E-02  0.6819876             170
   850.5501      0.1427681      0.7997493             170
   850.7462      8.7372005E-02  0.7564834             170
   850.9420      7.2581455E-02  0.7528217             170
   851.1377      5.3673804E-02  0.7175278             170
   851.3340      8.7229952E-02  0.7211301             170
   851.5298      0.1127364      0.7809207             170
   851.7262      0.1737083      0.6075352             170
   851.9221      0.1686334      0.7375966             170
   852.1185      0.1310309      0.7012767             170
   852.3146      0.1380152      0.7030112             170
   852.5107      8.2435235E-02  0.6438392             170
   852.7073      0.1481652      0.7109651             170
   852.9034      0.1713346      0.6451656             170
   853.1001      0.1362082      0.7722488             170
   853.2964      0.1291490      0.7066846             171
   853.4932      7.2503544E-02  0.6672874             171
   853.6895      7.5682841E-02  0.7033324             171
   853.8864      0.1699990      0.8870785             172
   854.0828      0.2375202      0.6716202             172
   854.2792      6.0053505E-02  0.6962490             173
   854.4763      0.1439676      0.7077155             174
   854.6728      0.1329426      0.7019238             174
   854.8699      0.1265319      0.6627517             174
   855.0665      0.2106059      0.6995367             174
   855.2637      0.1265197      0.7103579             175
   855.4605      0.1413948      0.6121874             174
   855.6573      0.1900147      0.6487160             176
   855.8546      9.5210545E-02  0.7126800             176
   856.0515      0.1375190      0.5992191             176
   856.2489      8.2406312E-02  0.7106211             176
   856.4459      7.1424179E-02  0.5814533             176
   856.6434      0.1463806      0.7151169             177
   856.8405      0.1625766      0.7188795             177
   857.0375      0.1895424      0.5629978             178
   857.2352      8.2129128E-02  0.6986647             178
   857.4324      7.6699361E-02  0.7365866             178
   857.6301      0.1357899      0.6651303             179
   857.8274      0.1093658      0.8167784             179
   858.0252      0.1295625      0.6583748             179
   858.2226      0.1004869      0.5892081             179
   858.4200      7.1987644E-02  0.6530178             179
   858.6180      0.1920308      0.7137187             179
   858.8155      0.1337964      0.7178109             180
   859.0135      0.1811683      0.6624636             180
   859.2112      0.1518385      0.6044027             180
   859.4093      4.9045242E-02  0.7236136             180
   859.6070      0.1126290      0.5653114             180
   859.8047      0.1691235      0.6856956             180
   860.0031      0.1939906      0.6034739             180
   860.2009      9.3034118E-02  0.7082092             180
   860.3992      7.0340350E-02  0.6397514             180
   860.5972      0.1099822      0.6720832             181
   860.7956      0.1071429      0.7468942             181
   860.9937      0.2039145      0.7625759             181
   861.1917      0.1234076      0.6980162             181
   861.3903      0.1126678      0.7211275             183
   861.5884      7.4395865E-02  0.8034641             182
   861.7871      9.4537809E-02  0.7599888             183
   861.9854      0.1749876      0.6700633             183
   862.1842      0.1557392      0.7559941             184
   862.3825      0.1433713      0.7462131             184
   862.5814      0.1483232      0.6814919             186
   862.7798      9.3278512E-02  0.7335518             185
   862.9783      4.1594103E-02  0.6696925             186
   863.1773      0.1216362      0.6479692             186
   863.3759      5.6605771E-02  0.6727728             187
   863.5750      0.1277279      0.6847423             187
   863.7736      0.1415765      0.6849769             186
   863.9728      0.1051245      0.7160606             187
   864.1716      2.2356734E-02  0.5955111             187
   864.3704      3.9525144E-02  0.8063999             188
   864.5697      0.1148350      0.7167553             188
   864.7686      0.1513294      0.6444262             188
   864.9680      0.1306824      0.6314925             188
   865.1670      0.1543240      0.6919245             188
   865.3665      0.1153883      0.6373389             188
   865.5656      0.1082043      0.6531458             189
