   1150.006      0.9821000      0.7876182             242
   1150.271       1.091873      0.8592650             242
   1150.535      0.9235371      0.8600091             243
   1150.800      0.9599888      0.8119811             243
   1151.065      0.9996675      0.8319994             243
   1151.330       1.060138      0.8372111             244
   1151.596      0.9974946      0.8311799             243
   1151.861      0.9901581      0.8392895             245
   1152.126       1.008359      0.8405608             245
   1152.391      0.9600375      0.8136609             248
   1152.656       1.032066      0.7047948             248
   1152.922       1.024071      0.8039635             248
   1153.188       1.063252      0.8401924             249
   1153.453      0.9815192      0.7640597             252
   1153.719      0.9832920      0.7572579             253
   1153.985       1.015768      0.8108147             255
   1154.250      0.9883859      0.8976831             256
   1154.516       1.102087      0.8415909             258
   1154.782       1.002763      0.8044768             259
   1155.048       1.032631      0.7345855             259
   1155.314       1.077543      0.7484962             259
   1155.580      0.9417722      0.7594754             259
   1155.846       1.048219      0.7802227             260
   1156.112       1.037219      0.7368786             260
   1156.378       1.028104      0.7580111             261
   1156.645       1.035859      0.7273144             262
   1156.911      0.9765129      0.8058802             263
   1157.178       1.025976      0.8310531             263
   1157.444      0.9666646      0.8205489             263
   1157.711       1.044842      0.7424860             265
   1157.977       1.058063      0.8031206             265
   1158.243       1.014741      0.7007540             266
   1158.510       1.022257      0.7811519             266
   1158.777      0.9816703      0.8121501             269
   1159.044       1.030549      0.8256573             270
   1159.311       1.008720      0.7680537             271
   1159.578       1.040583      0.7436218             272
   1159.845      0.9380396      0.7527592             272
   1160.112      0.9870421      0.7437173             272
   1160.379      0.9718645      0.8340036             273
   1160.646      0.9876878      0.7239650             273
   1160.914       1.008886      0.7964973             273
   1161.181      0.9423223      0.8149871             274
   1161.449      0.9915671      0.7570932             274
   1161.716       1.014597      0.8207557             275
   1161.983       1.011137      0.7501366             277
   1162.251       1.045878      0.7910209             278
   1162.519      0.9958160      0.8283581             280
   1162.787      0.9539348      0.8371630             281
   1163.054       1.001114      0.8250570             281
   1163.322       1.077006      0.7784579             281
   1163.590       1.106991      0.9176650             281
   1163.858       1.044731       1.154440             283
   1164.126      0.9906067      0.8382315             284
   1164.394       1.029421      0.7707458             285
   1164.662      0.9623191      0.7820390             285
   1164.930       1.006603      0.7204949             286
   1165.199      0.9787212      0.7077258             287
   1165.467       1.058888      0.7575508             288
   1165.735       1.096894      0.8387083             287
   1166.004      0.9649890      0.7067165             290
   1166.272      0.9773123      0.7678771             290
   1166.541       1.040462      0.7841973             295
   1166.809       1.027036      0.8670416             296
   1167.078       1.071757      0.7878915             298
   1167.347       1.081455      0.7504994             298
   1167.615       1.033402      0.9142762             298
   1167.885      0.9804573      0.9004025             300
   1168.153       1.025220      0.7796401             300
   1168.423       1.041774      0.7486556             302
   1168.692       1.025007      0.7903762             302
   1168.961       1.033405      0.7764884             303
   1169.230      0.9913904      0.8747435             304
   1169.499      0.9987878      0.7976559             307
   1169.769      0.9757214      0.7629687             308
   1170.038       1.041234      0.8578940             308
   1170.307       1.066848      0.9699010             309
   1170.577       1.052916      0.8674307             309
   1170.847       1.085884      0.8331618             309
   1171.116       1.125370      0.9963713             312
   1171.385       1.038295      0.8723220             312
   1171.656       1.132829      0.8274537             315
   1171.925       1.081469      0.7805441             316
   1172.195       1.136835      0.8712335             318
   1172.465       1.103452      0.9627466             319
   1172.735       1.150552      0.8692428             319
   1173.005       1.097711      0.8482881             320
   1173.275       1.025473      0.8983866             321
   1173.546       1.116627      0.8721302             321
   1173.816       1.115807      0.8361536             322
   1174.086       1.076253      0.7728997             324
   1174.356       1.095324      0.8839365             324
   1174.627       1.196229      0.8309171             324
   1174.897       1.133002      0.7590015             325
   1175.168       1.147134       1.162443             329
   1175.439       1.122287      0.8719192             331
   1175.709       1.181442      0.8864619             332
   1175.980       1.151113      0.7787802             333
   1176.251       1.104598      0.8244389             334
   1176.522       1.123323      0.8682267             334
   1176.793       1.083501      0.9810149             338
   1177.063       1.130648      0.8666338             337
   1177.335       1.130248      0.8505694             339
   1177.606       1.167857      0.8078287             340
   1177.877       1.118937      0.8413309             341
   1178.148       1.206250      0.9562596             341
   1178.420       1.090970      0.8863822             344
   1178.691       1.057065      0.8211483             346
   1178.962       1.089172      0.8304673             347
   1179.234       1.130506      0.8516702             348
   1179.505       1.093478      0.8540012             348
   1179.777       1.040823      0.8302235             350
   1180.049       1.118140      0.8309578             349
   1180.321       1.182953      0.8123426             352
   1180.592       1.097265      0.8172522             353
   1180.864       1.096753      0.8511928             354
   1181.136       1.091336      0.7689442             356
   1181.408       1.116368      0.8654634             356
   1181.680       1.130900      0.8297336             357
   1181.952       1.167624      0.8700223             358
   1182.225       1.138372      0.8533356             358
   1182.497       1.095465      0.8256199             360
   1182.769       1.145750      0.8294405             360
   1183.041       1.155054      0.8758319             360
   1183.314       1.165561      0.9854674             361
   1183.586       1.219690      0.8370813             362
   1183.859       1.218591      0.9132599             362
   1184.132       1.173481      0.8222137             363
   1184.404       1.087461      0.8372478             364
   1184.677       1.223386      0.8820179             367
   1184.950       1.085088      0.9355778             370
   1185.222       1.173133      0.8923932             373
   1185.496       1.123111      0.8442513             374
   1185.768       1.107401      0.8169702             377
   1186.042       1.109723      0.8977630             378
   1186.315       1.123514      0.8832228             381
   1186.588       1.076341      0.8644863             382
   1186.861       1.106390      0.8763967             384
   1187.134       1.143761      0.8868014             384
   1187.408       1.150984      0.9222900             385
   1187.681       1.175928      0.8801518             387
   1187.955       1.150262      0.8828850             388
   1188.228       1.170978      0.8862882             388
   1188.502       1.165852      0.8644793             388
   1188.776       1.117465      0.9008599             389
   1189.049       1.115094      0.9440894             390
   1189.323       1.180923      0.8825660             391
